start_position,end_position,chou_fasman,emini,kolaskar_tongaonkar,parker,isoelectric_point,aromaticity,hydrophobicity,stability,target
293,302,0.859,0.195,1.055,0.69,6.740539551,0.1,-0.704125,33.181625,0
771,780,0.772,0.306,1.088,-2.15,6.740539551,0.1,-0.704125,33.181625,0
615,624,1.038,0.977,0.96,2.92,6.740539551,0.1,-0.704125,33.181625,0
29,38,0.892,0.411,0.994,1.6,6.740539551,0.1,-0.704125,33.181625,0
643,652,0.921,0.464,0.979,1.21,6.740539551,0.1,-0.704125,33.181625,0
593,602,0.873,0.091,1.005,-1.2,6.740539551,0.1,-0.704125,33.181625,0
711,720,0.867,1.28,0.994,1.64,6.740539551,0.1,-0.704125,33.181625,0
173,182,0.949,0.042,1.041,-0.76,6.740539551,0.1,-0.704125,33.181625,0
153,162,0.927,0.158,1.018,-0.21,6.740539551,0.1,-0.704125,33.181625,0
595,604,0.872,0.087,1.021,-1.2,6.740539551,0.1,-0.704125,33.181625,0
13,22,0.734,0.016,1.146,-4.14,6.740539551,0.1,-0.704125,33.181625,0
181,190,1.085,0.6,1.023,2.13,6.740539551,0.1,-0.704125,33.181625,0
43,52,1.022,4.613,0.923,4.24,6.740539551,0.1,-0.704125,33.181625,0
419,428,0.988,0.713,0.971,2.24,6.740539551,0.1,-0.704125,33.181625,0
603,612,0.941,0.33,0.937,0.52,6.740539551,0.1,-0.704125,33.181625,0
227,236,0.87,0.375,0.974,0.61,6.740539551,0.1,-0.704125,33.181625,0
63,72,0.895,0.331,1.003,0.78,6.740539551,0.1,-0.704125,33.181625,0
161,170,1,1.168,1.014,3.37,6.740539551,0.1,-0.704125,33.181625,1
89,98,0.933,0.27,1.082,0.13,6.740539551,0.1,-0.704125,33.181625,1
401,410,0.86,0.181,1.089,-1.95,6.740539551,0.1,-0.704125,33.181625,0
7,16,0.956,0.11,1.043,-1.46,6.740539551,0.1,-0.704125,33.181625,0
657,666,0.942,0.342,1,1.12,6.740539551,0.1,-0.704125,33.181625,0
79,88,0.903,1.14,1.033,1.82,6.740539551,0.1,-0.704125,33.181625,0
279,288,0.948,0.437,1.024,2.48,6.740539551,0.1,-0.704125,33.181625,0
177,186,0.98,0.272,1.032,1.12,6.740539551,0.1,-0.704125,33.181625,0
23,32,0.967,0.204,1.043,2.27,6.740539551,0.1,-0.704125,33.181625,0
391,400,0.92,0.469,0.955,3.18,6.740539551,0.1,-0.704125,33.181625,1
619,628,1.007,0.439,1.055,-0.55,6.740539551,0.1,-0.704125,33.181625,0
649,658,0.909,0.344,1.004,0.9,6.740539551,0.1,-0.704125,33.181625,0
651,660,1.005,0.658,0.99,2.35,6.740539551,0.1,-0.704125,33.181625,0
303,312,0.962,0.288,1.06,2.12,6.740539551,0.1,-0.704125,33.181625,1
685,694,0.916,1.665,0.991,3.84,6.740539551,0.1,-0.704125,33.181625,0
589,598,0.986,0.33,0.981,0.64,6.740539551,0.1,-0.704125,33.181625,0
91,100,0.867,0.355,1.071,0.58,6.740539551,0.1,-0.704125,33.181625,1
157,166,1.088,1.533,0.984,4.17,6.740539551,0.1,-0.704125,33.181625,0
285,294,0.99,1.611,0.958,4.52,6.740539551,0.1,-0.704125,33.181625,0
215,224,1.024,2.701,0.956,3.48,6.740539551,0.1,-0.704125,33.181625,0
115,124,0.902,2.265,0.973,4.1,6.740539551,0.1,-0.704125,33.181625,0
231,240,0.879,1.13,0.984,2.53,6.740539551,0.1,-0.704125,33.181625,0
753,762,0.874,0.968,1.015,2.1,6.740539551,0.1,-0.704125,33.181625,0
691,700,0.953,0.723,1.029,2.56,6.740539551,0.1,-0.704125,33.181625,0
167,176,0.987,0.717,1.017,2.29,6.740539551,0.1,-0.704125,33.181625,0
5,14,0.914,0.164,1.035,-1.54,6.740539551,0.1,-0.704125,33.181625,0
213,222,0.941,1.745,0.964,1.91,6.740539551,0.1,-0.704125,33.181625,0
273,282,1.055,0.612,0.958,3.42,6.740539551,0.1,-0.704125,33.181625,0
175,184,0.99,0.161,1.033,0.69,6.740539551,0.1,-0.704125,33.181625,0
421,430,1.139,2.44,0.911,5.1,6.740539551,0.1,-0.704125,33.181625,0
527,536,0.939,0.243,1.061,-0.27,6.740539551,0.1,-0.704125,33.181625,0
373,382,0.898,0.826,1.042,2.82,6.740539551,0.1,-0.704125,33.181625,0
317,326,0.855,0.482,1.012,0.49,6.740539551,0.1,-0.704125,33.181625,0
653,662,0.978,0.57,0.982,2.56,6.740539551,0.1,-0.704125,33.181625,0
719,728,0.86,0.129,1.031,-0.3,6.740539551,0.1,-0.704125,33.181625,0
461,470,0.9,0.282,1.015,0.7,6.740539551,0.1,-0.704125,33.181625,0
423,432,1.097,3.863,0.94,4.34,6.740539551,0.1,-0.704125,33.181625,0
695,704,1.047,0.607,1.04,1.47,6.740539551,0.1,-0.704125,33.181625,0
87,96,0.878,0.514,1.051,0.81,6.740539551,0.1,-0.704125,33.181625,1
145,154,0.873,1.172,1.004,1.12,6.740539551,0.1,-0.704125,33.181625,0
151,160,0.884,0.231,1.043,-0.46,6.740539551,0.1,-0.704125,33.181625,0
617,626,1.09,1.04,1.001,1.83,6.740539551,0.1,-0.704125,33.181625,0
51,60,0.965,9.21,0.913,4.71,6.740539551,0.1,-0.704125,33.181625,0
665,674,1.125,1.099,0.99,2.99,6.740539551,0.1,-0.704125,33.181625,0
125,134,1.185,2.947,0.886,5.19,6.740539551,0.1,-0.704125,33.181625,1
479,488,0.958,0.305,1.069,0.82,6.740539551,0.1,-0.704125,33.181625,0
541,550,1.193,1.506,0.976,4.34,6.740539551,0.1,-0.704125,33.181625,0
739,748,1.023,2.477,1.01,2.46,6.740539551,0.1,-0.704125,33.181625,0
525,534,0.923,0.269,1.047,0.52,6.740539551,0.1,-0.704125,33.181625,0
717,726,0.892,0.29,1.004,-0.12,6.740539551,0.1,-0.704125,33.181625,0
223,232,0.922,0.355,0.991,0.95,6.740539551,0.1,-0.704125,33.181625,0
389,398,0.907,0.635,0.969,3.26,6.740539551,0.1,-0.704125,33.181625,0
737,746,0.997,2.635,1.011,3.17,6.740539551,0.1,-0.704125,33.181625,0
197,206,1.313,1.586,0.984,5.9,6.740539551,0.1,-0.704125,33.181625,0
353,362,1.209,0.342,0.997,3.06,6.740539551,0.1,-0.704125,33.181625,0
53,62,0.997,6.409,0.93,5.09,6.740539551,0.1,-0.704125,33.181625,0
515,524,1.037,0.581,1.033,2.47,6.740539551,0.1,-0.704125,33.181625,0
535,544,1.129,2.437,0.971,3.78,6.740539551,0.1,-0.704125,33.181625,0
565,574,1.185,0.587,0.994,3.57,6.740539551,0.1,-0.704125,33.181625,0
431,440,1.074,1.658,1.018,1.78,6.740539551,0.1,-0.704125,33.181625,0
243,252,0.98,0.256,1.082,-0.86,6.740539551,0.1,-0.704125,33.181625,0
497,506,0.898,0.477,1.041,0.87,6.740539551,0.1,-0.704125,33.181625,0
405,414,0.809,0.501,1.038,0.2,6.740539551,0.1,-0.704125,33.181625,0
179,188,0.992,0.32,1.042,1,6.740539551,0.1,-0.704125,33.181625,0
557,566,0.92,0.695,1.04,1.28,6.740539551,0.1,-0.704125,33.181625,0
271,280,0.971,0.376,0.981,1.85,6.740539551,0.1,-0.704125,33.181625,0
523,532,0.95,0.664,1.017,2.1,6.740539551,0.1,-0.704125,33.181625,0
257,266,0.864,0.341,1.027,-0.39,6.740539551,0.1,-0.704125,33.181625,1
385,394,0.946,1.402,0.977,3.06,6.740539551,0.1,-0.704125,33.181625,0
435,444,0.984,0.714,1.017,1.81,6.740539551,0.1,-0.704125,33.181625,0
327,336,0.894,0.296,1.059,-0.5,6.740539551,0.1,-0.704125,33.181625,0
209,218,0.856,0.783,1.035,0.06,6.740539551,0.1,-0.704125,33.181625,0
465,474,1,0.436,0.947,0.1,6.740539551,0.1,-0.704125,33.181625,0
195,204,1.133,0.51,1.022,2.88,6.740539551,0.1,-0.704125,33.181625,1
533,542,0.946,0.63,1.024,0.41,6.740539551,0.1,-0.704125,33.181625,0
413,422,0.956,0.174,1.004,0.32,6.740539551,0.1,-0.704125,33.181625,0
283,292,0.957,2.27,0.974,3.97,6.740539551,0.1,-0.704125,33.181625,0
403,412,0.809,0.501,1.038,0.2,6.740539551,0.1,-0.704125,33.181625,0
485,494,0.998,0.528,1.061,0.56,6.740539551,0.1,-0.704125,33.181625,0
19,28,0.884,0.084,1.092,-0.59,6.740539551,0.1,-0.704125,33.181625,0
85,94,0.875,0.288,1.1,-1.01,6.740539551,0.1,-0.704125,33.181625,0
763,772,0.928,0.578,1.025,1.39,6.740539551,0.1,-0.704125,33.181625,0
775,784,0.876,0.506,1.048,-0.7,6.740539551,0.1,-0.704125,33.181625,0
193,202,1.059,0.302,1.036,1.01,6.740539551,0.1,-0.704125,33.181625,0
117,126,0.984,2.103,0.965,4.02,6.740539551,0.1,-0.704125,33.181625,1
199,208,1.274,0.815,1.001,4.76,6.740539551,0.1,-0.704125,33.181625,0
701,710,1.192,1.031,1.018,2.82,6.740539551,0.1,-0.704125,33.181625,0
549,558,1.016,0.73,0.983,0.86,6.740539551,0.1,-0.704125,33.181625,0
667,676,1.074,0.408,1.036,2.05,6.740539551,0.1,-0.704125,33.181625,0
111,120,0.815,0.469,1.075,0.81,6.740539551,0.1,-0.704125,33.181625,0
259,268,0.905,0.371,1.016,-0.86,6.740539551,0.1,-0.704125,33.181625,1
625,634,1.112,1.781,1.019,0.63,6.740539551,0.1,-0.704125,33.181625,0
477,486,0.873,0.239,1.027,1.32,6.740539551,0.1,-0.704125,33.181625,0
1,10,1.024,1.297,0.933,1.55,6.740539551,0.1,-0.704125,33.181625,0
561,570,1.023,1.009,1.002,3.12,6.740539551,0.1,-0.704125,33.181625,1
583,592,1.067,4.969,0.891,5.38,6.740539551,0.1,-0.704125,33.181625,1
35,44,1.046,2.224,0.961,4.22,6.740539551,0.1,-0.704125,33.181625,0
591,600,0.969,0.169,0.974,0.42,6.740539551,0.1,-0.704125,33.181625,0
785,794,0.97,0.861,0.961,2.87,6.740539551,0.1,-0.704125,33.181625,0
73,82,0.971,1.604,0.967,3.57,6.740539551,0.1,-0.704125,33.181625,0
451,460,1.02,2.65,0.968,4.53,6.740539551,0.1,-0.704125,33.181625,0
789,798,0.839,0.21,1.031,-0.16,6.740539551,0.1,-0.704125,33.181625,0
781,790,1.074,1.554,0.89,3.86,6.740539551,0.1,-0.704125,33.181625,0
709,718,0.97,1.998,0.973,2.78,6.740539551,0.1,-0.704125,33.181625,0
473,482,0.834,0.286,0.999,1.78,6.740539551,0.1,-0.704125,33.181625,0
155,164,1.05,0.745,0.974,2.82,6.740539551,0.1,-0.704125,33.181625,0
639,648,1.048,1.157,0.967,2,6.740539551,0.1,-0.704125,33.181625,0
9,18,0.95,0.101,1.061,-0.59,6.740539551,0.1,-0.704125,33.181625,0
633,642,1.115,0.847,0.979,2.75,6.740539551,0.1,-0.704125,33.181625,0
387,396,1.043,1.682,0.939,4.55,6.740539551,0.1,-0.704125,33.181625,0
269,278,1.038,1.289,0.936,3.27,6.740539551,0.1,-0.704125,33.181625,0
531,540,0.908,0.27,1.027,-0.59,6.740539551,0.1,-0.704125,33.181625,0
65,74,0.922,0.818,0.973,2.36,6.740539551,0.1,-0.704125,33.181625,0
221,230,1.059,0.265,0.968,1,6.740539551,0.1,-0.704125,33.181625,0
597,606,0.975,0.509,0.975,1.49,6.740539551,0.1,-0.704125,33.181625,0
439,448,0.983,0.713,1.018,1.87,6.740539551,0.1,-0.704125,33.181625,0
629,638,1.186,1.101,0.968,3.04,6.740539551,0.1,-0.704125,33.181625,0
521,530,1.034,1.079,0.993,3.67,6.740539551,0.1,-0.704125,33.181625,0
129,138,1.053,0.694,0.992,2.82,6.740539551,0.1,-0.704125,33.181625,1
655,664,0.937,0.247,0.998,1.07,6.740539551,0.1,-0.704125,33.181625,0
323,332,0.985,0.314,1.043,-0.65,6.740539551,0.1,-0.704125,33.181625,0
675,684,1.218,0.485,1.012,4.13,6.740539551,0.1,-0.704125,33.181625,0
607,616,0.914,0.407,0.91,0.63,6.740539551,0.1,-0.704125,33.181625,0
551,560,0.968,1.066,0.969,0.63,6.740539551,0.1,-0.704125,33.181625,0
747,756,0.918,1.109,1.026,0.05,6.740539551,0.1,-0.704125,33.181625,0
251,260,0.94,0.65,1.071,0.74,6.740539551,0.1,-0.704125,33.181625,0
309,318,0.908,0.72,1.012,2.04,6.740539551,0.1,-0.704125,33.181625,0
587,596,0.904,0.355,0.988,0.72,6.740539551,0.1,-0.704125,33.181625,0
743,752,1.042,1.957,1.046,0.45,6.740539551,0.1,-0.704125,33.181625,0
637,646,1.058,0.685,0.967,1.57,6.740539551,0.1,-0.704125,33.181625,0
487,496,0.964,0.28,1.058,0.2,6.740539551,0.1,-0.704125,33.181625,0
499,508,0.918,0.694,1.026,1.38,6.740539551,0.1,-0.704125,33.181625,0
359,368,1.041,0.233,1.073,0.52,6.740539551,0.1,-0.704125,33.181625,1
27,36,0.847,0.337,0.976,2.39,6.740539551,0.1,-0.704125,33.181625,0
727,736,0.894,0.436,1.028,1.49,6.740539551,0.1,-0.704125,33.181625,0
83,92,1.01,1.36,1.025,1.88,6.740539551,0.1,-0.704125,33.181625,0
581,590,1.081,5.16,0.916,5.5,6.740539551,0.1,-0.704125,33.181625,1
553,562,0.946,1.757,0.965,2.41,6.740539551,0.1,-0.704125,33.181625,0
767,776,0.898,0.51,1.026,0.31,6.740539551,0.1,-0.704125,33.181625,0
377,386,0.893,0.403,1.024,2,6.740539551,0.1,-0.704125,33.181625,0
761,770,0.964,0.68,1.051,1.09,6.740539551,0.1,-0.704125,33.181625,0
779,788,1.015,1.594,0.929,3.76,6.740539551,0.1,-0.704125,33.181625,0
555,564,0.863,0.38,1.015,1.08,6.740539551,0.1,-0.704125,33.181625,0
165,174,0.971,0.841,1.039,2.4,6.740539551,0.1,-0.704125,33.181625,0
81,90,0.957,1.018,1.038,1.43,6.740539551,0.1,-0.704125,33.181625,0
759,768,0.813,0.406,1.112,-0.03,6.740539551,0.1,-0.704125,33.181625,0
147,156,0.874,0.33,1.011,-0.12,6.740539551,0.1,-0.704125,33.181625,0
613,622,0.933,0.633,0.954,1.61,6.740539551,0.1,-0.704125,33.181625,0
131,140,0.992,0.845,1.001,2.54,6.740539551,0.1,-0.704125,33.181625,1
409,418,0.883,0.627,0.956,2.08,6.740539551,0.1,-0.704125,33.181625,0
445,454,1.039,1.463,0.956,4.46,6.740539551,0.1,-0.704125,33.181625,0
755,764,0.817,0.19,1.087,-1.09,6.740539551,0.1,-0.704125,33.181625,0
559,568,0.967,0.721,1.007,2.29,6.740539551,0.1,-0.704125,33.181625,1
3,12,1.071,1.054,0.97,1.18,6.740539551,0.1,-0.704125,33.181625,0
329,338,0.99,0.551,1.028,1.12,6.740539551,0.1,-0.704125,33.181625,0
671,680,1.103,0.904,1.028,3.05,6.740539551,0.1,-0.704125,33.181625,0
707,716,0.983,0.69,1.001,2.65,6.740539551,0.1,-0.704125,33.181625,0
447,456,1.112,3.34,0.962,5.22,6.740539551,0.1,-0.704125,33.181625,0
41,50,1.054,3.21,0.94,4.62,6.740539551,0.1,-0.704125,33.181625,0
203,212,1.14,0.438,1.039,2.44,6.740539551,0.1,-0.704125,33.181625,0
355,364,1.126,0.14,1.034,0.85,6.740539551,0.1,-0.704125,33.181625,0
121,130,1.124,3.056,0.89,5.84,6.740539551,0.1,-0.704125,33.181625,0
163,172,0.985,2.812,1.023,4.06,6.740539551,0.1,-0.704125,33.181625,1
15,24,0.83,0.031,1.132,-2.69,6.740539551,0.1,-0.704125,33.181625,0
305,314,1.007,0.241,1.053,2.55,6.740539551,0.1,-0.704125,33.181625,1
721,730,0.982,0.233,1.017,0.44,6.740539551,0.1,-0.704125,33.181625,0
669,678,1.078,0.271,1.035,2.52,6.740539551,0.1,-0.704125,33.181625,0
183,192,1.125,1.83,0.987,3.59,6.740539551,0.1,-0.704125,33.181625,0
371,380,0.967,0.639,1.058,2.69,6.740539551,0.1,-0.704125,33.181625,0
187,196,0.955,0.157,1.056,-1.14,6.740539551,0.1,-0.704125,33.181625,1
127,136,1.13,1.052,0.96,3.76,6.740539551,0.1,-0.704125,33.181625,1
769,778,0.914,0.461,1.04,-0.48,6.740539551,0.1,-0.704125,33.181625,0
437,446,0.993,0.686,1.009,1.57,6.740539551,0.1,-0.704125,33.181625,0
713,722,0.95,1.981,0.986,3.21,6.740539551,0.1,-0.704125,33.181625,0
211,220,0.87,1.566,1.011,1.76,6.740539551,0.1,-0.704125,33.181625,0
139,148,0.853,1.639,0.988,1.98,6.740539551,0.1,-0.704125,33.181625,0
673,682,1.202,0.527,1.041,3.86,6.740539551,0.1,-0.704125,33.181625,0
25,34,0.903,0.217,1.016,2.21,6.740539551,0.1,-0.704125,33.181625,0
693,702,0.98,0.231,1.077,0.94,6.740539551,0.1,-0.704125,33.181625,0
17,26,0.913,0.048,1.124,-1.12,6.740539551,0.1,-0.704125,33.181625,0
631,640,1.192,1.124,0.974,3.19,6.740539551,0.1,-0.704125,33.181625,0
489,498,0.878,0.183,1.058,0.2,6.740539551,0.1,-0.704125,33.181625,0
107,116,0.888,0.673,1.016,2.77,6.740539551,0.1,-0.704125,33.181625,1
787,796,0.888,0.433,1.006,1.16,6.740539551,0.1,-0.704125,33.181625,0
235,244,0.817,0.238,1.045,0.42,6.740539551,0.1,-0.704125,33.181625,0
69,78,0.958,1.652,0.934,3.55,6.740539551,0.1,-0.704125,33.181625,1
49,58,0.974,13.293,0.887,6.36,6.740539551,0.1,-0.704125,33.181625,0
783,792,0.982,1.434,0.926,4.49,6.740539551,0.1,-0.704125,33.181625,0
579,588,1.004,3.862,0.912,5.23,6.740539551,0.1,-0.704125,33.181625,0
39,48,1.054,3.21,0.94,4.62,6.740539551,0.1,-0.704125,33.181625,1
611,620,0.928,0.457,0.952,1.56,6.740539551,0.1,-0.704125,33.181625,0
567,576,1.176,0.224,1.001,3.52,6.740539551,0.1,-0.704125,33.181625,0
765,774,0.971,1.472,0.977,2.88,6.740539551,0.1,-0.704125,33.181625,0
457,466,0.936,0.29,1.006,2.01,6.740539551,0.1,-0.704125,33.181625,0
545,554,1.102,1.274,0.95,2.78,6.740539551,0.1,-0.704125,33.181625,0
605,614,0.99,0.968,0.893,1.74,6.740539551,0.1,-0.704125,33.181625,0
75,84,0.985,1.666,0.993,3.69,6.740539551,0.1,-0.704125,33.181625,0
757,766,0.866,0.272,1.086,0.02,6.740539551,0.1,-0.704125,33.181625,0
149,158,0.952,0.325,1.018,0.25,6.740539551,0.1,-0.704125,33.181625,0
519,528,1.136,2.249,0.961,4.25,6.740539551,0.1,-0.704125,33.181625,0
659,668,0.945,0.349,1.005,1.44,6.740539551,0.1,-0.704125,33.181625,0
255,264,0.876,0.244,1.062,-0.1,6.740539551,0.1,-0.704125,33.181625,0
463,472,0.943,0.415,0.983,0.35,6.740539551,0.1,-0.704125,33.181625,0
481,490,0.863,0.138,1.096,0.28,6.740539551,0.1,-0.704125,33.181625,0
67,76,0.862,0.734,0.986,2.18,6.740539551,0.1,-0.704125,33.181625,0
93,102,0.932,0.104,1.066,0.15,6.740539551,0.1,-0.704125,33.181625,1
735,744,0.891,0.515,1.065,1.5,6.740539551,0.1,-0.704125,33.181625,0
31,40,0.941,0.846,0.97,2.92,6.740539551,0.1,-0.704125,33.181625,0
575,584,1.101,1.546,0.941,5.49,6.740539551,0.1,-0.704125,33.181625,0
331,340,0.891,0.255,1.042,0.26,6.740539551,0.1,-0.704125,33.181625,0
517,526,1.085,1.356,0.997,3.44,6.740539551,0.1,-0.704125,33.181625,0
135,144,0.81,0.121,1.09,-1.23,6.740539551,0.1,-0.704125,33.181625,1
453,462,0.938,1.334,1.013,2.82,6.740539551,0.1,-0.704125,33.181625,0
529,538,0.885,0.085,1.084,-1.64,6.740539551,0.1,-0.704125,33.181625,0
441,450,0.959,0.713,1.002,2.05,6.740539551,0.1,-0.704125,33.181625,0
169,178,1.002,0.194,1.055,0.79,6.740539551,0.1,-0.704125,33.181625,0
357,366,1.049,0.084,1.062,-1.51,6.740539551,0.1,-0.704125,33.181625,0
471,480,0.901,0.458,0.952,0.79,6.740539551,0.1,-0.704125,33.181625,0
645,654,0.948,0.536,0.987,1,6.740539551,0.1,-0.704125,33.181625,0
159,168,1.016,1.59,0.982,3.95,6.740539551,0.1,-0.704125,33.181625,1
171,180,1.043,0.23,1.012,1.43,6.740539551,0.1,-0.704125,33.181625,0
627,636,1.052,0.976,1,1.15,6.740539551,0.1,-0.704125,33.181625,0
105,114,0.887,0.264,1.063,0.31,6.740539551,0.1,-0.704125,33.181625,1
325,334,0.893,0.223,1.093,-2.22,6.740539551,0.1,-0.704125,33.181625,0
363,372,1.066,0.75,1.041,1.2,6.740539551,0.1,-0.704125,33.181625,1
679,688,1.187,2.773,0.945,5.03,6.740539551,0.1,-0.704125,33.181625,0
745,754,0.991,2.531,1.033,0.81,6.740539551,0.1,-0.704125,33.181625,0
777,786,0.988,2.072,0.961,2.62,6.740539551,0.1,-0.704125,33.181625,0
455,464,0.936,1.112,1.003,2.74,6.740539551,0.1,-0.704125,33.181625,0
751,760,0.89,0.876,1.03,1.31,6.740539551,0.1,-0.704125,33.181625,0
433,442,1.023,0.615,1.063,0.84,6.740539551,0.1,-0.704125,33.181625,0
267,276,1.037,0.577,0.956,1.31,6.740539551,0.1,-0.704125,33.181625,0
729,738,0.974,0.668,1.014,1.9,6.740539551,0.1,-0.704125,33.181625,0
705,714,1.078,0.502,1.016,1.81,6.740539551,0.1,-0.704125,33.181625,0
97,106,0.997,0.231,1.028,0.33,6.740539551,0.1,-0.704125,33.181625,0
569,578,1.175,0.211,1.021,3.21,6.740539551,0.1,-0.704125,33.181625,0
162,171,0.898,0.065,1.072,-2.16,9.539978027,0.039660057,-0.055240793,45.05070822,1
164,173,0.948,0.036,1.117,-0.55,9.539978027,0.039660057,-0.055240793,45.05070822,1
101,110,1.084,0.198,1.105,0.58,9.539978027,0.039660057,-0.055240793,45.05070822,1
89,98,0.745,0.099,1.072,-1.26,9.539978027,0.039660057,-0.055240793,45.05070822,1
661,670,1.189,4.789,0.961,5.75,5.92376709,0.069974555,-0.244656489,51.1019084,1
279,288,1.035,0.629,1.024,2.7,8.275817871,0.066572238,-0.593201133,66.87621813,1
2,11,1.105,1.706,0.952,4.86,11.66265869,0.031446541,-1.089308176,33.84150943,1
97,106,0.655,0.034,1.121,-2.43,11.7131958,0.064285714,-0.622857143,79.02714286,0
93,102,0.688,0.118,1.056,0.24,11.7131958,0.064285714,-0.622857143,79.02714286,0
71,80,0.803,0.173,1.054,0.97,11.7131958,0.064285714,-0.622857143,79.02714286,0
129,138,0.917,0.476,0.954,2.45,11.7131958,0.064285714,-0.622857143,79.02714286,0
35,44,1.068,2.165,0.994,4.44,11.7131958,0.064285714,-0.622857143,79.02714286,0
109,118,0.865,0.126,1.08,-0.81,11.7131958,0.064285714,-0.622857143,79.02714286,0
75,84,0.933,0.076,1.081,0.64,11.7131958,0.064285714,-0.622857143,79.02714286,0
83,92,0.904,0.188,1.028,-0.44,11.7131958,0.064285714,-0.622857143,79.02714286,0
125,134,0.907,0.345,1.022,1.55,11.7131958,0.064285714,-0.622857143,79.02714286,0
99,108,0.743,0.096,1.08,-1.07,11.7131958,0.064285714,-0.622857143,79.02714286,0
107,116,0.834,0.188,1.077,-0.02,11.7131958,0.064285714,-0.622857143,79.02714286,0
73,82,0.848,0.064,1.086,0.54,11.7131958,0.064285714,-0.622857143,79.02714286,0
101,110,0.783,0.087,1.111,-2.04,11.7131958,0.064285714,-0.622857143,79.02714286,0
67,76,0.808,0.066,1.096,-0.39,11.7131958,0.064285714,-0.622857143,79.02714286,0
117,126,0.965,0.21,1.062,0.71,11.7131958,0.064285714,-0.622857143,79.02714286,0
81,90,0.992,0.203,1.004,1.6,11.7131958,0.064285714,-0.622857143,79.02714286,0
115,124,0.93,0.233,1.054,0.5,11.7131958,0.064285714,-0.622857143,79.02714286,0
59,68,0.87,0.139,1.098,-2.42,11.7131958,0.064285714,-0.622857143,79.02714286,0
51,60,0.894,0.629,1.043,0.9,11.7131958,0.064285714,-0.622857143,79.02714286,0
49,58,0.915,1.942,0.985,2.96,11.7131958,0.064285714,-0.622857143,79.02714286,0
77,86,1.016,0.325,0.969,0.57,11.7131958,0.064285714,-0.622857143,79.02714286,0
53,62,0.858,0.265,1.08,-0.44,11.7131958,0.064285714,-0.622857143,79.02714286,0
105,114,0.792,0.098,1.094,-2.28,11.7131958,0.064285714,-0.622857143,79.02714286,0
121,130,0.886,0.286,1.079,-0.12,11.7131958,0.064285714,-0.622857143,79.02714286,0
33,42,1.093,0.461,1.032,3.25,11.7131958,0.064285714,-0.622857143,79.02714286,0
61,70,0.87,0.2,1.075,-2.21,11.7131958,0.064285714,-0.622857143,79.02714286,0
91,100,0.687,0.112,1.072,0.24,11.7131958,0.064285714,-0.622857143,79.02714286,0
111,120,0.831,0.085,1.087,-0.68,11.7131958,0.064285714,-0.622857143,79.02714286,0
65,74,0.85,0.212,1.048,-0.87,11.7131958,0.064285714,-0.622857143,79.02714286,0
85,94,0.823,0.108,1.064,-1.23,11.7131958,0.064285714,-0.622857143,79.02714286,0
123,132,0.909,0.55,1.047,1.34,11.7131958,0.064285714,-0.622857143,79.02714286,0
13,22,1.275,4.115,0.981,3.92,11.7131958,0.064285714,-0.622857143,79.02714286,0
20,29,1.289,2.239,0.971,3.94,11.7131958,0.064285714,-0.622857143,79.02714286,1
89,98,0.711,0.112,1.089,0.06,11.7131958,0.064285714,-0.622857143,79.02714286,0
87,96,0.743,0.192,1.084,0.45,11.7131958,0.064285714,-0.622857143,79.02714286,0
95,104,0.708,0.143,1.074,0.79,11.7131958,0.064285714,-0.622857143,79.02714286,0
45,54,0.886,0.431,1.002,-0.13,11.7131958,0.064285714,-0.622857143,79.02714286,0
39,48,1.03,1.303,0.978,1.97,11.7131958,0.064285714,-0.622857143,79.02714286,0
55,64,0.894,0.629,1.043,0.9,11.7131958,0.064285714,-0.622857143,79.02714286,0
127,136,0.844,0.397,1.007,0.78,11.7131958,0.064285714,-0.622857143,79.02714286,0
131,140,0.971,0.197,0.972,1.47,11.7131958,0.064285714,-0.622857143,79.02714286,0
63,72,0.925,0.685,1.028,0.14,11.7131958,0.064285714,-0.622857143,79.02714286,0
69,78,0.766,0.099,1.088,-0.47,11.7131958,0.064285714,-0.622857143,79.02714286,0
43,52,0.916,1.002,0.958,1.06,11.7131958,0.064285714,-0.622857143,79.02714286,0
15,24,1.276,3.032,0.984,4.02,11.7131958,0.064285714,-0.622857143,79.02714286,0
